no,token,pos,actual_label,predicted_label,sent_no,token_no,sent
156,Σπαρτιητέων,Nb,ethnic,0,677,3,ὡς δὲ παραπλέων τὴν Ἀσίην ἀπίκετο ὁ Μαρδόνιος ἐς τὴν Ἰωνίην ἐνθαῦτα μέγιστον θῶμα ἐρέω τοῖσι μὴ ἀποδεκομένοισι Ἑλλήνων Περσέων τοῖσι ἑπτὰ Ὀτάνεα γνώμην ἀποδέξασθαι ὡς χρεὸν εἴη δημοκρατέεσθαι Πέρσας τοὺς γὰρ τυράννους τῶν Ἰώνων καταπαύσας πάντας ὁ Μαρδόνιος δημοκρατίας κατίστα ἐς τὰς πόλιας
157,Σπαρτιήτας,Nb,ethnic,0,680,3,ὡς δὲ παραπλέων τὴν Ἀσίην ἀπίκετο ὁ Μαρδόνιος ἐς τὴν Ἰωνίην ἐνθαῦτα μέγιστον θῶμα ἐρέω τοῖσι μὴ ἀποδεκομένοισι Ἑλλήνων Περσέων τοῖσι ἑπτὰ Ὀτάνεα γνώμην ἀποδέξασθαι ὡς χρεὸν εἴη δημοκρατέεσθαι Πέρσας τοὺς γὰρ τυράννους τῶν Ἰώνων καταπαύσας πάντας ὁ Μαρδόνιος δημοκρατίας κατίστα ἐς τὰς πόλιας
158,Ἕλληνας,Nb,ethnic,0,683,4,ταῦτα μὲν Λακεδαιμόνιοι λέγουσι μοῦνοι Ἑλλήνων
159,Αἰγύπτιοι,A-,ethnic,0,684,18,ταῦτα μὲν Λακεδαιμόνιοι λέγουσι μοῦνοι Ἑλλήνων
160,Σπαρτιῆται,Nb,ethnic,0,688,6,ὡς δὲ ὁ παρὰ Περσέων λόγος λέγεται αὐτὸς ὁ Περσεὺς ἐὼν Ἀσσύριος ἐγένετο Ἕλλην ἀλλ’ οὐκ οἱ Περσέος πρόγονοι
161,Σπαρτιητέων,Nb,ethnic,0,691,10,ὡς δὲ ὁ παρὰ Περσέων λόγος λέγεται αὐτὸς ὁ Περσεὺς ἐὼν Ἀσσύριος ἐγένετο Ἕλλην ἀλλ’ οὐκ οἱ Περσέος πρόγονοι
162,Σπαρτιητέων,Nb,ethnic,0,693,10,ἐπεὰν γὰρ ἀποθάνῃ βασιλεὺς Λακεδαιμονίων ἐκ πάσης δεῖ Λακεδαίμονος χωρὶς Σπαρτιητέων ἀριθμῷ τῶν περιοίκων ἀναγκαστοὺς ἐς τὸ κῆδος ἰέναι
163,Σπαρτιητέων,Nb,ethnic,0,694,7,ἐπεὰν γὰρ ἀποθάνῃ βασιλεὺς Λακεδαιμονίων ἐκ πάσης δεῖ Λακεδαίμονος χωρὶς Σπαρτιητέων ἀριθμῷ τῶν περιοίκων ἀναγκαστοὺς ἐς τὸ κῆδος ἰέναι
164,Σπαρτιητέων,Nb,ethnic,0,696,13,ἐπεὰν γὰρ ἀποθάνῃ βασιλεὺς Λακεδαιμονίων ἐκ πάσης δεῖ Λακεδαίμονος χωρὶς Σπαρτιητέων ἀριθμῷ τῶν περιοίκων ἀναγκαστοὺς ἐς τὸ κῆδος ἰέναι
165,Σπαρτιητέων,Nb,ethnic,0,701,4,τότε δὲ τὸν Κλεομένεα ἐόντα ἐν τῇ Αἰγίνῃ καὶ κοινὰ τῇ Ἑλλάδι ἀγαθὰ προεργαζόμενον ὁ Δημάρητος διέβαλε οὐκ Αἰγινητέων οὕτω κηδόμενος ὡς φθόνῳ καὶ ἄγῃ χρεώμενος
166,Σπαρτιῆται,Nb,ethnic,0,704,3,τότε δὲ τὸν Κλεομένεα ἐόντα ἐν τῇ Αἰγίνῃ καὶ κοινὰ τῇ Ἑλλάδι ἀγαθὰ προεργαζόμενον ὁ Δημάρητος διέβαλε οὐκ Αἰγινητέων οὕτω κηδόμενος ὡς φθόνῳ καὶ ἄγῃ χρεώμενος
167,Σπαρτιητέων,Nb,ethnic,0,705,15,τότε δὲ ἐκ τῆς Κλεομένεος προθυμίης ὁ Λευτυχίδης κατόμνυται Δημαρήτῳ φὰς αὐτὸν οὐκ ἱκνεομένως βασιλεύειν Σπαρτιητέων οὐκ ἐόντα παῖδα Ἀρίστωνος
168,Σπάρτης,Ne,place,0,706,17,τούτου δὴ ἐπιβατεύων τοῦ ῥήματος ὁ Λευτυχίδης ἀπέφαινε τὸν Δημάρητον οὔτε ἐξ Ἀρίστωνος γεγονότα οὔτε ἱκνευμένως βασιλεύοντα Σπάρτης τοὺς ἐφόρους μάρτυρας παρεχόμενος κείνους οἳ τότε ἐτύγχανον πάρεδροί τε ἐόντες καὶ ἀκούσαντες ταῦτα Ἀρίστωνος
169,Ἀσίην,Ne,place,0,713,12,μετὰ δέ οὐ γὰρ ἐξεδίδοσαν αὐτὸν οἱ Ζακύνθιοι ἐνθεῦτεν διαβαίνει ἐς τὴν Ἀσίην παρὰ βασιλέα Δαρεῖον
170,Σπαρτιητέων,Nb,ethnic,0,716,18,ἐν δὲ δὴ καὶ Ὀλυμπιάδα σφι ἀνελόμενος τεθρίππῳ προσέβαλε μοῦνος τοῦτο πάντων δὴ τῶν γενομένων βασιλέων ἐν Σπάρτῃ ποιήσας
171,Σπάρτης,Ne,place,0,717,5,ἐν δὲ δὴ καὶ Ὀλυμπιάδα σφι ἀνελόμενος τεθρίππῳ προσέβαλε μοῦνος τοῦτο πάντων δὴ τῶν γενομένων βασιλέων ἐν Σπάρτῃ ποιήσας
172,Ἀθηναίους,A-,ethnic,0,720,13,ἀγαγόντες δὲ σφέας ἐς γῆν τὴν Ἀττικὴν παραθήκην παρατίθενται ἐς τοὺς ἐχθίστους Αἰγινήτῃσι Ἀθηναίους
173,Σπαρτιητέων,Nb,ethnic,0,721,11,μετὰ δὲ ταῦτα Κλεομένεα ἐπάιστον γενόμενον κακοτεχνήσαντα ἐς Δημάρητον δεῖμα ἔλαβε Σπαρτιητέων καὶ ὑπεξέσχε ἐς Θεσσαλίην
174,Σπάρτῃ,Ne,place,0,722,14,ἐνθεῦτεν δὲ ἀπικόμενος ἐς τὴν Ἀρκαδίην νεώτερα ἔπρησσε πρήγματα συνιστὰς τοὺς Ἀρκάδας ἐπὶ τῆ Σπάρτῃ ἄλλους τε ὅρκους προσάγων σφι ἦ μὲν ἕψεσθαι σφέας αὐτῷ τῇ ἂν ἐξηγέηται καὶ δὴ καὶ ἐς Νώνακριν πόλιν πρόθυμος ἦν τῶν Ἀρκάδων τοὺς προεστεῶτας ἀγινέων ἐξορκοῦν τὸ Στυγὸς ὕδωρ
175,Σπαρτιητέων,Nb,ethnic,0,724,4,ἐνθεῦτεν δὲ ἀπικόμενος ἐς τὴν Ἀρκαδίην νεώτερα ἔπρησσε πρήγματα συνιστὰς τοὺς Ἀρκάδας ἐπὶ τῆ Σπάρτῃ ἄλλους τε ὅρκους προσάγων σφι ἦ μὲν ἕψεσθαι σφέας αὐτῷ τῇ ἂν ἐξηγέηται καὶ δὴ καὶ ἐς Νώνακριν πόλιν πρόθυμος ἦν τῶν Ἀρκάδων τοὺς προεστεῶτας ἀγινέων ἐξορκοῦν τὸ Στυγὸς ὕδωρ
176,Σπαρτιήτας,Nb,ethnic,0,727,2,ἐκ δὲ τῶν μηρῶν ἔς τε τὰ ἰσχία καὶ τὰς λαπάρας ἐς ὃ ἐς τὴν γαστέρα ἀπίκετο καὶ ταύτην καταχορδεύων ἀπέθανε τρόπῳ τοιούτῳ ὡς μὲν οἱ πολλοὶ λέγουσι Ἐλλήνων ὅτι τὴν Πυθίην ἀνέγνωσε τὰ περὶ Δημαρήτου λέγειν γενόμενα ὡς δὲ Ἀθηναῖοι μοῦνοι λέγουσι διότι ἐς Ἐλευσῖνα ἐσβαλὼν ἔκειρε τὸ τέμενος τῶν θεῶν ὡς δὲ Ἀργεῖοι ὅτι ἐξ ἱροῦ αὐτῶν τοῦ Ἄργου Ἀργείων τοὺς καταφυγόντας ἐκ τῆς μάχης καταγινέων κατέκοπτε καὶ αὐτὸ τὸ ἄλσος ἐν ἀλογίῃ ἔχων ἐνέπρησε
177,Μιλησίοισι,A-,ethnic,0,728,19,ἐπείτε δὲ Σπαρτιήτας ἄγων ἀπίκετο ἐπὶ ποταμὸν Ἐρασῖνον ὃς λέγεται ῥέειν ἐκ τῆς Στυμφαλίδος λίμνης τὴν γὰρ δὴ λίμνην ταύτην ἐς χάσμα ἀφανὲς ἐκδιδοῦσαν ἀναφαίνεσθαι ἐν Ἄργεϊ τὸ ἐνθεῦτεν δὲ τὸ ὕδωρ ἤδη τοῦτο ὑπ’ Ἀργείων Ἐρασῖνον καλέεσθαι ἀπικόμενος δ’ ὦν ὁ Κλεομένης ἐπὶ τὸν ποταμὸν τοῦτον ἐσφαγιάζετο αὐτῷ
178,Σπαρτιῆται,Nb,ethnic,0,733,2,ὅκως ὁ Σπαρτιήτης κῆρυξ προσημαίνοι τι Λακεδαιμονίοισι ἐποίευν καὶ οἱ Ἀργεῖοι τὸ αὐτὸ τοῦτο
179,Σπαρτιῆται,Nb,ethnic,0,735,2,αὐτοὶ δὲ Σπαρτιῆται φασὶ ἐκ δαιμονίου μὲν οὐδενὸς μανῆναι Κλεομένεα Σκύθῃσι δὲ ὁμιλήσαντά μιν ἀκρητοπότην γενέσθαι καὶ ἐκ τούτου μανῆναι
180,Ἀθηναίων,A-,ethnic,0,740,5,ὁμολογίῃ δὲ ἐχρήσαντο τοιῇδε ἐπισπόμενον Λευτυχίδεα ἐς Ἀθήνας ἀποδοῦναι Αἰγινήτῃσι τοὺς ἄνδρας
181,Μιλήσιον,A-,ethnic,0,743,1,ὁμολογίῃ δὲ ἐχρήσαντο τοιῇδε ἐπισπόμενον Λευτυχίδεα ἐς Ἀθήνας ἀποδοῦναι Αἰγινήτῃσι τοὺς ἄνδρας
182,Μιλήσιος,A-,ethnic,0,744,2,ὁμολογίῃ δὲ ἐχρήσαντο τοιῇδε ἐπισπόμενον Λευτυχίδεα ἐς Ἀθήνας ἀποδοῦναι Αἰγινήτῃσι τοὺς ἄνδρας
183,Ἀθηναίους,A-,ethnic,0,754,9,οἱ δὲ Αἰγινῆται πρὶν τῶν πρότερον ἀδικημάτων δοῦναι δίκας τῶν ἐς Ἀθηναίους ὕβρισαν Θηβαίοισι χαριζόμενοι ἐποίησαν τοιόνδε
184,Ἑλλάδα,A-,place,0,772,3,ἐπεὶ δὲ ἐκ τοῦ Ἰκαρίου πελάγεος προσφερόμενοι προσέμιξαν τῇ Νάξῳ ἐπὶ ταύτην γὰρ δὴ πρώτην ἐπεῖχον στρατεύεσθαι οἱ Πέρσαι μεμνημένοι τῶν πρότερον οἱ Νάξιοι πρὸς τὰ ὄρεα οἴχοντο φεύγοντες οὐδὲ ὑπέμειναν
185,Ἀθηναῖοι,A-,ethnic,0,778,2,ἐπεὶ δὲ ἐκ τοῦ Ἰκαρίου πελάγεος προσφερόμενοι προσέμιξαν τῇ Νάξῳ ἐπὶ ταύτην γὰρ δὴ πρώτην ἐπεῖχον στρατεύεσθαι οἱ Πέρσαι μεμνημένοι τῶν πρότερον οἱ Νάξιοι πρὸς τὰ ὄρεα οἴχοντο φεύγοντες οὐδὲ ὑπέμειναν
186,Ἀθηναίους,A-,ethnic,0,782,21,ἐπεὶ δὲ ἐκ τοῦ Ἰκαρίου πελάγεος προσφερόμενοι προσέμιξαν τῇ Νάξῳ ἐπὶ ταύτην γὰρ δὴ πρώτην ἐπεῖχον στρατεύεσθαι οἱ Πέρσαι μεμνημένοι τῶν πρότερον οἱ Νάξιοι πρὸς τὰ ὄρεα οἴχοντο φεύγοντες οὐδὲ ὑπέμειναν
187,Ἀθηναῖον,A-,ethnic,0,788,15,τοῦ τὸν πατέρα Κίμωνα τὸν Στησαγόρεω κατέλαβε φυγεῖν ἐξ Ἀθηνέων Πεισίστρατον τὸν Ἱπποκράτεος
188,Ἀθηναίοισι,A-,ethnic,0,789,8,τοῦ τὸν πατέρα Κίμωνα τὸν Στησαγόρεω κατέλαβε φυγεῖν ἐξ Ἀθηνέων Πεισίστρατον τὸν Ἱπποκράτεος
189,Ἀθηναίοισι,A-,ethnic,0,790,8,τοῦ τὸν πατέρα Κίμωνα τὸν Στησαγόρεω κατέλαβε φυγεῖν ἐξ Ἀθηνέων Πεισίστρατον τὸν Ἱπποκράτεος
190,Ἀθηναίοισι,A-,ethnic,0,798,7,τοῦ τὸν πατέρα Κίμωνα τὸν Στησαγόρεω κατέλαβε φυγεῖν ἐξ Ἀθηνέων Πεισίστρατον τὸν Ἱπποκράτεος
191,Ἀθηναίους,A-,ethnic,0,800,14,ταῦτα συνεβούλευον οἱ Λακεδαιμόνιοι οὐ κατὰ τὴν εὐνοίην οὕτω τῶν Πλαταιέων ὡς βουλόμενοι τοὺς Ἀθηναίους ἔχειν πόνους συνεστεῶτας Βοιωτοῖσι
192,Ἀθηναίων,A-,ethnic,0,801,5,ταῦτα συνεβούλευον οἱ Λακεδαιμόνιοι οὐ κατὰ τὴν εὐνοίην οὕτω τῶν Πλαταιέων ὡς βουλόμενοι τοὺς Ἀθηναίους ἔχειν πόνους συνεστεῶτας Βοιωτοῖσι
193,Ἀθηναῖοι,A-,ethnic,0,804,3,ταῦτα συνεβούλευον οἱ Λακεδαιμόνιοι οὐ κατὰ τὴν εὐνοίην οὕτω τῶν Πλαταιέων ὡς βουλόμενοι τοὺς Ἀθηναίους ἔχειν πόνους συνεστεῶτας Βοιωτοῖσι
194,Ἀθηναίων,A-,ethnic,0,809,12,ὑπερβάντες δὲ οἱ Ἀθηναῖοι τοὺς οἱ Κορίνθιοι ἔθηκαν Πλαταιεῦσι εἶναι οὔρους τούτους ὑπερβάντες τὸν Ἀσωπὸν αὐτὸν ἐποιήσαντο οὖρον Θηβαίοισι πρὸς Πλαταιέας εἶναι καὶ Ὑσιάς
195,Ἀθηναίων,A-,ethnic,0,815,4,ὑπερβάντες δὲ οἱ Ἀθηναῖοι τοὺς οἱ Κορίνθιοι ἔθηκαν Πλαταιεῦσι εἶναι οὔρους τούτους ὑπερβάντες τὸν Ἀσωπὸν αὐτὸν ἐποιήσαντο οὖρον Θηβαίοισι πρὸς Πλαταιέας εἶναι καὶ Ὑσιάς
196,Ἀθηναῖοί,A-,ethnic,0,820,5,ὑπερβάντες δὲ οἱ Ἀθηναῖοι τοὺς οἱ Κορίνθιοι ἔθηκαν Πλαταιεῦσι εἶναι οὔρους τούτους ὑπερβάντες τὸν Ἀσωπὸν αὐτὸν ἐποιήσαντο οὖρον Θηβαίοισι πρὸς Πλαταιέας εἶναι καὶ Ὑσιάς
197,Ἀθηναίων,A-,ethnic,0,823,18,ὑπερβάντες δὲ οἱ Ἀθηναῖοι τοὺς οἱ Κορίνθιοι ἔθηκαν Πλαταιεῦσι εἶναι οὔρους τούτους ὑπερβάντες τὸν Ἀσωπὸν αὐτὸν ἐποιήσαντο οὖρον Θηβαίοισι πρὸς Πλαταιέας εἶναι καὶ Ὑσιάς
198,Ἀθηναίους,A-,ethnic,0,825,23,ὑπερβάντες δὲ οἱ Ἀθηναῖοι τοὺς οἱ Κορίνθιοι ἔθηκαν Πλαταιεῦσι εἶναι οὔρους τούτους ὑπερβάντες τὸν Ἀσωπὸν αὐτὸν ἐποιήσαντο οὖρον Θηβαίοισι πρὸς Πλαταιέας εἶναι καὶ Ὑσιάς
199,Ἀσίην,Ne,place,0,832,8,Ἀθηναῖοι δὲ ὡς ποδῶν εἶχον τάχιστα ἐβοήθεον ἐς τὸ ἄστυ καὶ ἔφθησάν τε ἀπικόμενοι πρὶν ἢ τοὺς βαρβάρους ἥκειν καὶ ἐστρατοπεδεύσαντο ἀπιγμένοι ἐξ Ἡρακλείου τοῦ ἐν Μαραθῶνι ἐν ἄλλῳ Ἡρακλείῳ τῷ ἐν Κυνοσάργεϊ
200,Ἀσίην,Ne,place,0,833,13,Ἀθηναῖοι δὲ ὡς ποδῶν εἶχον τάχιστα ἐβοήθεον ἐς τὸ ἄστυ καὶ ἔφθησάν τε ἀπικόμενοι πρὶν ἢ τοὺς βαρβάρους ἥκειν καὶ ἐστρατοπεδεύσαντο ἀπιγμένοι ἐξ Ἡρακλείου τοῦ ἐν Μαραθῶνι ἐν ἄλλῳ Ἡρακλείῳ τῷ ἐν Κυνοσάργεϊ
201,Ἀθηναίους,A-,ethnic,0,865,10,τούτων δὲ συνοικησάντων γίνεται Κλεισθένης τε ὁ τὰς φυλὰς καὶ τὴν δημοκρατίην Ἀθηναίοισι καταστήσας ἔχων τὸ οὔνομα ἀπὸ τοῦ μητροπάτορος τοῦ Σικυωνίου
202,Ἀθηναίων,A-,ethnic,0,866,14,τούτων δὲ συνοικησάντων γίνεται Κλεισθένης τε ὁ τὰς φυλὰς καὶ τὴν δημοκρατίην Ἀθηναίοισι καταστήσας ἔχων τὸ οὔνομα ἀπὸ τοῦ μητροπάτορος τοῦ Σικυωνίου
203,Ἀθηναῖοί,A-,ethnic,0,873,5,τούτων δὲ συνοικησάντων γίνεται Κλεισθένης τε ὁ τὰς φυλὰς καὶ τὴν δημοκρατίην Ἀθηναίοισι καταστήσας ἔχων τὸ οὔνομα ἀπὸ τοῦ μητροπάτορος τοῦ Σικυωνίου
204,Αἰγύπτιοι,A-,ethnic,0,874,3,τούτων δὲ συνοικησάντων γίνεται Κλεισθένης τε ὁ τὰς φυλὰς καὶ τὴν δημοκρατίην Ἀθηναίοισι καταστήσας ἔχων τὸ οὔνομα ἀπὸ τοῦ μητροπάτορος τοῦ Σικυωνίου
205,Αἰγύπτου,Ne,place,0,879,6,τούτων δὲ συνοικησάντων γίνεται Κλεισθένης τε ὁ τὰς φυλὰς καὶ τὴν δημοκρατίην Ἀθηναίοισι καταστήσας ἔχων τὸ οὔνομα ἀπὸ τοῦ μητροπάτορος τοῦ Σικυωνίου
206,Ἀθηναίους,A-,ethnic,0,880,8,τούτων δὲ συνοικησάντων γίνεται Κλεισθένης τε ὁ τὰς φυλὰς καὶ τὴν δημοκρατίην Ἀθηναίοισι καταστήσας ἔχων τὸ οὔνομα ἀπὸ τοῦ μητροπάτορος τοῦ Σικυωνίου
207,Ἀθηναῖον,A-,ethnic,0,887,3,τοῦτο μὲν ἀπὸ τῆς Θεσσαλίης παρὰ τῶν Ἀλευαδέων ἀπιγμένοι ἄγγελοι ἐπεκαλέοντο βασιλέα πᾶσαν προθυμίην παρεχόμενοι ἐπὶ τὴν Ἑλλάδα
208,Ἀθηναίους,A-,ethnic,0,895,13,τοῦτο μὲν ἀπὸ τῆς Θεσσαλίης παρὰ τῶν Ἀλευαδέων ἀπιγμένοι ἄγγελοι ἐπεκαλέοντο βασιλέα πᾶσαν προθυμίην παρεχόμενοι ἐπὶ τὴν Ἑλλάδα
209,Ἑλλήνων,Nb,ethnic,0,902,10,τοῦτο μὲν ἀπὸ τῆς Θεσσαλίης παρὰ τῶν Ἀλευαδέων ἀπιγμένοι ἄγγελοι ἐπεκαλέοντο βασιλέα πᾶσαν προθυμίην παρεχόμενοι ἐπὶ τὴν Ἑλλάδα
210,Πέρσῃσί,Nb,ethnic,0,916,7,τοῦτο μὲν ἀπὸ τῆς Θεσσαλίης παρὰ τῶν Ἀλευαδέων ἀπιγμένοι ἄγγελοι ἐπεκαλέοντο βασιλέα πᾶσαν προθυμίην παρεχόμενοι ἐπὶ τὴν Ἑλλάδα
211,Ἑλλὰς,A-,place,ethnic,928,12,τοῦτο μὲν ἀπὸ τῆς Θεσσαλίης παρὰ τῶν Ἀλευαδέων ἀπιγμένοι ἄγγελοι ἐπεκαλέοντο βασιλέα πᾶσαν προθυμίην παρεχόμενοι ἐπὶ τὴν Ἑλλάδα
212,Αἰγυπτίοισι,A-,ethnic,0,931,15,τοῦτο μὲν ἀπὸ τῆς Θεσσαλίης παρὰ τῶν Ἀλευαδέων ἀπιγμένοι ἄγγελοι ἐπεκαλέοντο βασιλέα πᾶσαν προθυμίην παρεχόμενοι ἐπὶ τὴν Ἑλλάδα
213,Ἀθηναίων,A-,ethnic,0,950,6,θεησάμενος δὲ καὶ πυθόμενος ἐκείνων ἕκαστα τῇ Ἀθηναίῃ τῇ Ἰλιάδι ἔθυσε βοῦς χιλίας
214,Ἑλλήσποντον,Ne,place,0,955,6,θεησάμενος δὲ καὶ πυθόμενος ἐκείνων ἕκαστα τῇ Ἀθηναίῃ τῇ Ἰλιάδι ἔθυσε βοῦς χιλίας
215,Πέρσην,Ne,ethnic,0,962,25,θεησάμενος δὲ καὶ πυθόμενος ἐκείνων ἕκαστα τῇ Ἀθηναίῃ τῇ Ἰλιάδι ἔθυσε βοῦς χιλίας
216,Αἰγύπτου,Ne,place,0,968,4,Ἀραβίων δὲ καὶ Αἰθιόπων τῶν ὑπὲρ Αἰγύπτου οἰκημένων ἦρχε Ἀρσάμης ὁ Δαρείου καὶ Ἀρτυστώνης τῆς Κύρου θυγατρός τὴν μάλιστα στέρξας τῶν γυναικῶν Δαρεῖος εἰκὼ χρυσέην σφυρήλατον ἐποιήσατο
217,Ἀσίης,Ne,place,0,970,5,Ἀραβίων δὲ καὶ Αἰθιόπων τῶν ὑπὲρ Αἰγύπτου οἰκημένων ἦρχε Ἀρσάμης ὁ Δαρείου καὶ Ἀρτυστώνης τῆς Κύρου θυγατρός τὴν μάλιστα στέρξας τῶν γυναικῶν Δαρεῖος εἰκὼ χρυσέην σφυρήλατον ἐποιήσατο
218,Ἀσίην,Ne,place,0,972,6,μεταβάντες δὲ ἐς τὴν Ἀσίην ἅμα τῇ χώρῃ καὶ τὸ οὔνομα μετέβαλον ἐς Φρύγας
219,Αἰγύπτιοι,A-,ethnic,0,982,0,μεταβάντες δὲ ἐς τὴν Ἀσίην ἅμα τῇ χώρῃ καὶ τὸ οὔνομα μετέβαλον ἐς Φρύγας
220,Ἀθηνέων,Ne,place,0,984,5,μεταβάντες δὲ ἐς τὴν Ἀσίην ἅμα τῇ χώρῃ καὶ τὸ οὔνομα μετέβαλον ἐς Φρύγας
221,Ἀθηναίου,A-,ethnic,0,986,6,οἳ μὲν ἀπὸ Σαλαμῖνος καὶ Ἀθηνέων οἳ δὲ ἀπ’ Ἀρκαδίης οἳ δὲ ἀπὸ Κύθνου οἳ δὲ ἀπὸ Φοινίκης οἳ δὲ ἀπὸ Αἰθιοπίης ὡς αὐτοὶ Κύπριοι λέγουσι
222,Ἀσίης,Ne,place,0,987,5,οἳ μὲν ἀπὸ Σαλαμῖνος καὶ Ἀθηνέων οἳ δὲ ἀπ’ Ἀρκαδίης οἳ δὲ ἀπὸ Κύθνου οἳ δὲ ἀπὸ Φοινίκης οἳ δὲ ἀπὸ Αἰθιοπίης ὡς αὐτοὶ Κύπριοι λέγουσι
223,Ἕλληνες,Nb,ethnic,0,1001,6,Ἴωνες δὲ ὅσον μὲν χρόνον ἐν Πελοποννήσῳ οἴκεον τὴν νῦν καλεομένην Ἀχαιίην καὶ πρὶν ἢ Δαναόν τε καὶ Ξοῦθον ἀπικέσθαι ἐς Πελοπόννησον ὡς Ἕλληνες λέγουσι ἐκαλέοντο Πελασγοὶ Αἰγιαλέες ἐπὶ δὲ Ἴωνος τοῦ Ξούθου Ἴωνες
224,Ἕλληνας,Nb,ethnic,0,1005,4,Ἴωνες δὲ ὅσον μὲν χρόνον ἐν Πελοποννήσῳ οἴκεον τὴν νῦν καλεομένην Ἀχαιίην καὶ πρὶν ἢ Δαναόν τε καὶ Ξοῦθον ἀπικέσθαι ἐς Πελοπόννησον ὡς Ἕλληνες λέγουσι ἐκαλέοντο Πελασγοὶ Αἰγιαλέες ἐπὶ δὲ Ἴωνος τοῦ Ξούθου Ἴωνες
225,Ἕλληνας,Nb,ethnic,0,1008,8,ἔρχομαι δὲ λέξων οὐ περὶ πάντων τούσδε τοὺς λόγους ἀλλὰ περὶ Λακεδαιμονίων μούνων πρῶτα μὲν ὅτι οὐκ ἔστι ὅκως κοτὲ σοὺς δέξονται λόγους δουλοσύνην φέροντας τῇ Ἑλλάδι αὖτις δὲ ὡς ἀντιώσονταί τοι ἐς μάχην καὶ ἢν οἱ ἄλλοι Ἕλληνες πάντες τὰ σὰ φρονέωσι
226,Ἑλλήνων,Nb,ethnic,0,1016,4,οὗτοι ὦν πάντες οἵ τε ἐκ Θρηίκης καὶ τοῦ Ἑλλησπόντου πλὴν τοῦ ἐν Δορίσκῳ ὑπὸ Ἑλλήνων ὕστερον ταύτης τῆς στρατηλασίης ἐξαιρέθησαν
227,Ἀσίην,Ne,place,0,1018,17,οὗτοι ὦν πάντες οἵ τε ἐκ Θρηίκης καὶ τοῦ Ἑλλησπόντου πλὴν τοῦ ἐν Δορίσκῳ ὑπὸ Ἑλλήνων ὕστερον ταύτης τῆς στρατηλασίης ἐξαιρέθησαν
228,Ἑλλάδα,A-,place,0,1021,19,οὗτοι ὦν πάντες οἵ τε ἐκ Θρηίκης καὶ τοῦ Ἑλλησπόντου πλὴν τοῦ ἐν Δορίσκῳ ὑπὸ Ἑλλήνων ὕστερον ταύτης τῆς στρατηλασίης ἐξαιρέθησαν
229,Ἑλλάδα,A-,place,0,1022,17,οὗτοι ὦν πάντες οἵ τε ἐκ Θρηίκης καὶ τοῦ Ἑλλησπόντου πλὴν τοῦ ἐν Δορίσκῳ ὑπὸ Ἑλλήνων ὕστερον ταύτης τῆς στρατηλασίης ἐξαιρέθησαν
230,Σπάρτην,Ne,place,0,1030,4,οὗτοι ὦν πάντες οἵ τε ἐκ Θρηίκης καὶ τοῦ Ἑλλησπόντου πλὴν τοῦ ἐν Δορίσκῳ ὑπὸ Ἑλλήνων ὕστερον ταύτης τῆς στρατηλασίης ἐξαιρέθησαν
231,Σπαρτιῆται,Nb,ethnic,0,1032,31,ἀχθομένων δὲ καὶ συμφορῇ χρεωμένων Λακεδαιμονίων ἁλίης τε πολλάκις συλλεγομένης καὶ κήρυγμα τοιόνδε ποιευμένων εἴ τις βούλοιτο Λακεδαιμονίων πρὸ τῆς Σπάρτης ἀποθνήσκειν Σπερθίης τε ὁ Ἀνηρίστου καὶ Βοῦλις ὁ Νικόλεω ἄνδρες Σπαρτιῆται φύσι τε γεγονότες εὖ καὶ χρήμασι ἀνήκοντες ἐς τὰ πρῶτα ἐθελονταὶ ὑπέδυσαν ποινὴν τῖσαι Ξέρξῃ τῶν Δαρείου κηρύκων τῶν ἐν Σπάρτῃ ἀπολομένων
232,Σπαρτιῆται,Nb,ethnic,0,1033,1,ἀχθομένων δὲ καὶ συμφορῇ χρεωμένων Λακεδαιμονίων ἁλίης τε πολλάκις συλλεγομένης καὶ κήρυγμα τοιόνδε ποιευμένων εἴ τις βούλοιτο Λακεδαιμονίων πρὸ τῆς Σπάρτης ἀποθνήσκειν Σπερθίης τε ὁ Ἀνηρίστου καὶ Βοῦλις ὁ Νικόλεω ἄνδρες Σπαρτιῆται φύσι τε γεγονότες εὖ καὶ χρήμασι ἀνήκοντες ἐς τὰ πρῶτα ἐθελονταὶ ὑπέδυσαν ποινὴν τῖσαι Ξέρξῃ τῶν Δαρείου κηρύκων τῶν ἐν Σπάρτῃ ἀπολομένων
233,Ἑλλάδος,Ne,place,0,1035,5,ἀχθομένων δὲ καὶ συμφορῇ χρεωμένων Λακεδαιμονίων ἁλίης τε πολλάκις συλλεγομένης καὶ κήρυγμα τοιόνδε ποιευμένων εἴ τις βούλοιτο Λακεδαιμονίων πρὸ τῆς Σπάρτης ἀποθνήσκειν Σπερθίης τε ὁ Ἀνηρίστου καὶ Βοῦλις ὁ Νικόλεω ἄνδρες Σπαρτιῆται φύσι τε γεγονότες εὖ καὶ χρήμασι ἀνήκοντες ἐς τὰ πρῶτα ἐθελονταὶ ὑπέδυσαν ποινὴν τῖσαι Ξέρξῃ τῶν Δαρείου κηρύκων τῶν ἐν Σπάρτῃ ἀπολομένων
